No.,Time,Source,Destination,Protocol,Length,Info,,Time 1,Time 2,Delay,,Delay 1,Delay 2,Jitter
1496,13.844589,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.844589,13.845663,0.001074,,0.000988,8.60E-05,-0.000902
1497,13.845663,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.845663,13.845749,8.60E-05,,-0.001013,0.001099,0.002112
1498,13.845749,192.168.1.40,103.111.138.76,UDP,90,60695  >  443 Len=48,,13.845749,13.846848,0.001099,,0.001033,6.60E-05,-0.000967
1499,13.846848,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.846848,13.846914,6.60E-05,,-0.001022,0.001088,0.00211
1500,13.846914,192.168.1.40,103.111.138.76,UDP,90,60695  >  443 Len=48,,13.846914,13.848002,0.001088,,0.000881,0.000207,-0.000674
1501,13.848002,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.848002,13.848209,0.000207,,-0.000222,0.000429,0.000651
1502,13.848209,192.168.1.40,103.111.138.76,UDP,95,60695  >  443 Len=53,,13.848209,13.848638,0.000429,,0.000429,0,-0.000429
1503,13.848638,103.111.138.76,192.168.1.40,UDP,91,443  >  60695 Len=49,,13.848638,13.848638,0,,-0.00011,0.00011,0.00022
1504,13.848638,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.848638,13.848748,0.00011,,-0.000838,0.000948,0.001786
1505,13.848748,192.168.1.40,103.111.138.76,UDP,90,60695  >  443 Len=48,,13.848748,13.849696,0.000948,,-0.000102,0.00105,0.001152
1506,13.849696,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.849696,13.850746,0.00105,,6.1E-05,0.000989,0.000928
1507,13.850746,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.850746,13.851735,0.000989,,0.000884,0.000105,-0.000779
1508,13.851735,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.851735,13.85184,0.000105,,-0.00066,0.000765,0.001425
1509,13.85184,192.168.1.40,103.111.138.76,UDP,92,60695  >  443 Len=50,,13.85184,13.852605,0.000765,,0.000646,0.000119,-0.000527
1510,13.852605,103.111.138.76,192.168.1.40,UDP,1291,443  >  60695 Len=1249,,13.852605,13.852724,0.000119,,-0.00216,0.002279,0.004439
1511,13.852724,192.168.1.40,103.111.138.76,UDP,92,60695  >  443 Len=50,,13.852724,13.855003,0.002279,,0.002279,0,-0.002279
1512,13.855003,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.855003,13.855003,0,,-0.000097,9.70E-05,0.000194
1513,13.855003,103.111.138.76,192.168.1.40,UDP,1291,443  >  60695 Len=1249,,13.855003,13.8551,9.70E-05,,0.00006,3.70E-05,-0.000023
1514,13.8551,192.168.1.40,103.111.138.76,UDP,92,60695  >  443 Len=50,,13.8551,13.855137,3.70E-05,,-0.002437,0.002474,0.004911
1515,13.855137,192.168.1.40,103.111.138.76,UDP,92,60695  >  443 Len=50,,13.855137,13.857611,0.002474,,0.002474,0,-0.002474
1516,13.857611,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.857611,13.857611,0,,0,0,0
1517,13.857611,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.857611,13.857611,0,,-0.001199,0.001199,0.002398
1518,13.857611,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.857611,13.85881,0.001199,,0.00014,0.001059,0.000919
1519,13.85881,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.85881,13.859869,0.001059,,-6.1E-05,0.00112,0.001181
1520,13.859869,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.859869,13.860989,0.00112,,0.001026,9.40E-05,-0.000932
1521,13.860989,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.860989,13.861083,9.40E-05,,-0.001034,0.001128,0.002162
1522,13.861083,192.168.1.40,103.111.138.76,UDP,92,60695  >  443 Len=50,,13.861083,13.862211,0.001128,,8.4E-05,0.001044,0.00096
1523,13.862211,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.862211,13.863255,0.001044,,0.00038,0.000664,0.000284
1524,13.863255,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.863255,13.863919,0.000664,,-0.002407,0.003071,0.005478
1525,13.863919,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.863919,13.86699,0.003071,,0.002848,0.000223,-0.002625
1526,13.86699,192.168.1.40,103.111.138.76,UDP,93,60695  >  443 Len=51,,13.86699,13.867213,0.000223,,-0.001663,0.001886,0.003549
1527,13.867213,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.867213,13.869099,0.001886,,0.001886,0,-0.001886
1528,13.869099,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.869099,13.869099,0,,0,0,0
1529,13.869099,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.869099,13.869099,0,,0,0,0
1530,13.869099,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.869099,13.869099,0,,-0.000111,0.000111,0.000222
1531,13.869099,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.869099,13.86921,0.000111,,0.000072,3.90E-05,-0.000033
1532,13.86921,192.168.1.40,103.111.138.76,UDP,94,60695  >  443 Len=52,,13.86921,13.869249,3.90E-05,,0.000009,3.00E-05,0.000021
1533,13.869249,192.168.1.40,103.111.138.76,UDP,94,60695  >  443 Len=52,,13.869249,13.869279,3.00E-05,,-0.000011,4.10E-05,0.000052
1534,13.869279,192.168.1.40,103.111.138.76,UDP,94,60695  >  443 Len=52,,13.869279,13.86932,4.10E-05,,-0.000694,0.000735,0.001429
1535,13.86932,192.168.1.40,103.111.138.76,UDP,80,60695  >  443 Len=38,,13.86932,13.870055,0.000735,,0.000633,0.000102,-0.000531
1536,13.870055,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.870055,13.870157,0.000102,,-0.000711,0.000813,0.001524
1537,13.870157,192.168.1.40,103.111.138.76,UDP,80,60695  >  443 Len=38,,13.870157,13.87097,0.000813,,0.000693,0.00012,-0.000573
1538,13.87097,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.87097,13.87109,0.00012,,-0.001263,0.001383,0.002646
1539,13.87109,192.168.1.40,103.111.138.76,UDP,80,60695  >  443 Len=38,,13.87109,13.872473,0.001383,,0.001277,0.000106,-0.001171
1540,13.872473,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.872473,13.872579,0.000106,,-0.000314,0.00042,0.000734
1541,13.872579,192.168.1.40,103.111.138.76,UDP,80,60695  >  443 Len=38,,13.872579,13.872999,0.00042,,-0.000672,0.001092,0.001764
1542,13.872999,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.872999,13.874091,0.001092,,6.8E-05,0.001024,0.000956
1543,13.874091,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.874091,13.875115,0.001024,,0.000916,0.000108,-0.000808
1544,13.875115,103.111.138.76,192.168.1.40,UDP,1291,443  >  60695 Len=1249,,13.875115,13.875223,0.000108,,-0.000783,0.000891,0.001674
1545,13.875223,192.168.1.40,103.111.138.76,UDP,82,60695  >  443 Len=40,,13.875223,13.876114,0.000891,,0.000787,0.000104,-0.000683
1546,13.876114,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.876114,13.876218,0.000104,,-0.000715,0.000819,0.001534
1547,13.876218,192.168.1.40,103.111.138.76,UDP,82,60695  >  443 Len=40,,13.876218,13.877037,0.000819,,0.000712,0.000107,-0.000605
1548,13.877037,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.877037,13.877144,0.000107,,-0.001813,0.00192,0.003733
1549,13.877144,192.168.1.40,103.111.138.76,UDP,82,60695  >  443 Len=40,,13.877144,13.879064,0.00192,,0.00192,0,-0.00192
1550,13.879064,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.879064,13.879064,0,,-0.000111,0.000111,0.000222
1551,13.879064,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.879064,13.879175,0.000111,,-0.001447,0.001558,0.003005
1552,13.879175,192.168.1.40,103.111.138.76,UDP,82,60695  >  443 Len=40,,13.879175,13.880733,0.001558,,-0.001648,0.003206,0.004854
1553,13.880733,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.880733,13.883939,0.003206,,0.003206,0,-0.003206
1554,13.883939,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.883939,13.883939,0,,0,0,0
1555,13.883939,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.883939,13.883939,0,,-0.000118,0.000118,0.000236
1556,13.883939,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.883939,13.884057,0.000118,,-0.000153,0.000271,0.000424
1557,13.884057,192.168.1.40,103.111.138.76,UDP,82,60695  >  443 Len=40,,13.884057,13.884328,0.000271,,-0.000976,0.001247,0.002223
1558,13.884328,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.884328,13.885575,0.001247,,0.000498,0.000749,0.000251
1559,13.885575,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.885575,13.886324,0.000749,,0.00063,0.000119,-0.000511
1560,13.886324,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.886324,13.886443,0.000119,,-0.000694,0.000813,0.001507
1561,13.886443,192.168.1.40,103.111.138.76,UDP,89,60695  >  443 Len=47,,13.886443,13.887256,0.000813,,0.000709,0.000104,-0.000605
1562,13.887256,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.887256,13.88736,0.000104,,-0.001024,0.001128,0.002152
1563,13.88736,192.168.1.40,103.111.138.76,UDP,84,60695  >  443 Len=42,,13.88736,13.888488,0.001128,,0.001034,9.40E-05,-0.00094
1564,13.888488,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.888488,13.888582,9.40E-05,,-0.000765,0.000859,0.001624
1565,13.888582,192.168.1.40,103.111.138.76,UDP,84,60695  >  443 Len=42,,13.888582,13.889441,0.000859,,0.000756,0.000103,-0.000653
1566,13.889441,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.889441,13.889544,0.000103,,-0.000809,0.000912,0.001721
1567,13.889544,192.168.1.40,103.111.138.76,UDP,86,60695  >  443 Len=44,,13.889544,13.890456,0.000912,,0.000815,9.70E-05,-0.000718
1568,13.890456,103.111.138.76,192.168.1.40,UDP,1290,443  >  60695 Len=1248,,13.890456,13.890553,9.70E-05,,-0.000674,0.000771,0.001445
1569,13.890553,192.168.1.40,103.111.138.76,UDP,86,60695  >  443 Len=44,,13.890553,13.891324,0.000771,,0.000657,0.000114,-0.000543
1570,13.891324,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.891324,13.891438,0.000114,,-0.000762,0.000876,0.001638
1571,13.891438,192.168.1.40,103.111.138.76,UDP,86,60695  >  443 Len=44,,13.891438,13.892314,0.000876,,0.000767,0.000109,-0.000658
1572,13.892314,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.892314,13.892423,0.000109,,-0.00091,0.001019,0.001929
1573,13.892423,192.168.1.40,103.111.138.76,UDP,88,60695  >  443 Len=46,,13.892423,13.893442,0.001019,,0.000923,9.60E-05,-0.000827
1574,13.893442,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.893442,13.893538,9.60E-05,,-0.001066,0.001162,0.002228
1575,13.893538,192.168.1.40,103.111.138.76,UDP,88,60695  >  443 Len=46,,13.893538,13.8947,0.001162,,0.001067,9.50E-05,-0.000972
1576,13.8947,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.8947,13.894795,9.50E-05,,-0.000695,0.00079,0.001485
1577,13.894795,192.168.1.40,103.111.138.76,UDP,88,60695  >  443 Len=46,,13.894795,13.895585,0.00079,,0.000695,9.50E-05,-0.0006
1578,13.895585,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.895585,13.89568,9.50E-05,,-0.000574,0.000669,0.001243
1579,13.89568,192.168.1.40,103.111.138.76,UDP,88,60695  >  443 Len=46,,13.89568,13.896349,0.000669,,-0.000583,0.001252,0.001835
1580,13.896349,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.896349,13.897601,0.001252,,0.000194,0.001058,0.000864
1581,13.897601,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.897601,13.898659,0.001058,,-0.001233,0.002291,0.003524
1582,13.898659,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.898659,13.90095,0.002291,,0.002291,0,-0.002291
1583,13.90095,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.90095,13.90095,0,,-0.000091,9.10E-05,0.000182
1584,13.90095,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.90095,13.901041,9.10E-05,,-0.000302,0.000393,0.000695
1585,13.901041,192.168.1.40,103.111.138.76,UDP,88,60695  >  443 Len=46,,13.901041,13.901434,0.000393,,-0.000773,0.001166,0.001939
1586,13.901434,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.901434,13.9026,0.001166,,8.1E-05,0.001085,0.001004
1587,13.9026,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.9026,13.903685,0.001085,,0.001002,8.30E-05,-0.000919
1588,13.903685,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.903685,13.903768,8.30E-05,,-0.001179,0.001262,0.002441
1589,13.903768,192.168.1.40,103.111.138.76,UDP,88,60695  >  443 Len=46,,13.903768,13.90503,0.001262,,0.000146,0.001116,0.00097
1590,13.90503,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.90503,13.906146,0.001116,,0.000601,0.000515,-8.6E-05
1591,13.906146,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.906146,13.906661,0.000515,,0.000374,0.000141,-0.000233
1592,13.906661,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.906661,13.906802,0.000141,,-0.000853,0.000994,0.001847
1593,13.906802,192.168.1.40,103.111.138.76,UDP,80,60695  >  443 Len=38,,13.906802,13.907796,0.000994,,0.000856,0.000138,-0.000718
1594,13.907796,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.907796,13.907934,0.000138,,-0.001899,0.002037,0.003936
1595,13.907934,192.168.1.40,103.111.138.76,UDP,80,60695  >  443 Len=38,,13.907934,13.909971,0.002037,,0.002037,0,-0.002037
1596,13.909971,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.909971,13.909971,0,,-0.000126,0.000126,0.000252
1597,13.909971,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.909971,13.910097,0.000126,,0.000084,4.20E-05,-0.000042
1598,13.910097,192.168.1.40,103.111.138.76,UDP,80,60695  >  443 Len=38,,13.910097,13.910139,4.20E-05,,-0.000784,0.000826,0.00161
1599,13.910139,192.168.1.40,103.111.138.76,UDP,82,60695  >  443 Len=40,,13.910139,13.910965,0.000826,,0.000716,0.00011,-0.000606
1600,13.910965,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.910965,13.911075,0.00011,,-0.000624,0.000734,0.001358
1601,13.911075,192.168.1.40,103.111.138.76,UDP,82,60695  >  443 Len=40,,13.911075,13.911809,0.000734,,0.000634,1.00E-04,-0.000534
1602,13.911809,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.911809,13.911909,1.00E-04,,-0.002409,0.002509,0.004918
1603,13.911909,192.168.1.40,103.111.138.76,UDP,82,60695  >  443 Len=40,,13.911909,13.914418,0.002509,,0.002509,0,-0.002509
1604,13.914418,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.914418,13.914418,0,,-0.000106,0.000106,0.000212
1605,13.914418,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.914418,13.914524,0.000106,,-0.000185,0.000291,0.000476
1606,13.914524,192.168.1.40,103.111.138.76,UDP,82,60695  >  443 Len=40,,13.914524,13.914815,0.000291,,-0.001666,0.001957,0.003623
1607,13.914815,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.914815,13.916772,0.001957,,0.001756,0.000201,-0.001555
1608,13.916772,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.916772,13.916973,0.000201,,0.000106,9.50E-05,-0.000011
1609,13.916973,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.916973,13.917068,9.50E-05,,-0.001257,0.001352,0.002609
1610,13.917068,192.168.1.40,103.111.138.76,UDP,84,60695  >  443 Len=42,,13.917068,13.91842,0.001352,,0.001253,9.90E-05,-0.001154
1611,13.91842,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.91842,13.918519,9.90E-05,,-0.002323,0.002422,0.004745
1612,13.918519,192.168.1.40,103.111.138.76,UDP,89,60695  >  443 Len=47,,13.918519,13.920941,0.002422,,0.002422,0,-0.002422
1613,13.920941,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.920941,13.920941,0,,0,0,0
1614,13.920941,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.920941,13.920941,0,,-0.000126,0.000126,0.000252
1615,13.920941,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.920941,13.921067,0.000126,,0.000087,3.90E-05,-0.000048
1616,13.921067,192.168.1.40,103.111.138.76,UDP,84,60695  >  443 Len=42,,13.921067,13.921106,3.90E-05,,-0.001259,0.001298,0.002557
1617,13.921106,192.168.1.40,103.111.138.76,UDP,84,60695  >  443 Len=42,,13.921106,13.922404,0.001298,,0.000751,0.000547,-0.000204
1618,13.922404,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.922404,13.922951,0.000547,,-0.00046,0.001007,0.001467
1619,13.922951,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.922951,13.923958,0.001007,,0.000903,0.000104,-0.000799
1620,13.923958,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.923958,13.924062,0.000104,,-0.000807,0.000911,0.001718
1621,13.924062,192.168.1.40,103.111.138.76,UDP,86,60695  >  443 Len=44,,13.924062,13.924973,0.000911,,0.000809,0.000102,-0.000707
1622,13.924973,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.924973,13.925075,0.000102,,-0.001353,0.001455,0.002808
1623,13.925075,192.168.1.40,103.111.138.76,UDP,86,60695  >  443 Len=44,,13.925075,13.92653,0.001455,,0.001355,1.00E-04,-0.001255
1624,13.92653,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.92653,13.92663,1.00E-04,,-0.002927,0.003027,0.005954
1625,13.92663,192.168.1.40,103.111.138.76,UDP,86,60695  >  443 Len=44,,13.92663,13.929657,0.003027,,0.003027,0,-0.003027
1626,13.929657,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.929657,13.929657,0,,0,0,0
1627,13.929657,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.929657,13.929657,0,,-0.000105,0.000105,0.00021
1628,13.929657,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.929657,13.929762,0.000105,,0.000066,3.90E-05,-0.000027
1629,13.929762,192.168.1.40,103.111.138.76,UDP,88,60695  >  443 Len=46,,13.929762,13.929801,3.90E-05,,0.000009,3.00E-05,0.000021
1630,13.929801,192.168.1.40,103.111.138.76,UDP,88,60695  >  443 Len=46,,13.929801,13.929831,3.00E-05,,-0.000143,0.000173,0.000316
1631,13.929831,192.168.1.40,103.111.138.76,UDP,88,60695  >  443 Len=46,,13.929831,13.930004,0.000173,,0.000072,0.000101,0.000029
1632,13.930004,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.930004,13.930105,0.000101,,-0.001338,0.001439,0.002777
1633,13.930105,192.168.1.40,103.111.138.76,UDP,90,60695  >  443 Len=48,,13.930105,13.931544,0.001439,,0.001319,0.00012,-0.001199
1634,13.931544,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.931544,13.931664,0.00012,,-0.003377,0.003497,0.006874
1635,13.931664,192.168.1.40,103.111.138.76,UDP,90,60695  >  443 Len=48,,13.931664,13.935161,0.003497,,0.003497,0,-0.003497
1636,13.935161,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.935161,13.935161,0,,0,0,0
1637,13.935161,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.935161,13.935161,0,,0,0,0
1638,13.935161,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.935161,13.935161,0,,-0.000133,0.000133,0.000266
1639,13.935161,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.935161,13.935294,0.000133,,0.000094,3.90E-05,-0.000055
1640,13.935294,192.168.1.40,103.111.138.76,UDP,90,60695  >  443 Len=48,,13.935294,13.935333,3.90E-05,,-0.000837,0.000876,0.001713
1641,13.935333,192.168.1.40,103.111.138.76,UDP,90,60695  >  443 Len=48,,13.935333,13.936209,0.000876,,-0.000189,0.001065,0.001254
1642,13.936209,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.936209,13.937274,0.001065,,-0.00088,0.001945,0.002825
1643,13.937274,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.937274,13.939219,0.001945,,0.001945,0,-0.001945
1644,13.939219,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.939219,13.939219,0,,-0.000113,0.000113,0.000226
1645,13.939219,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.939219,13.939332,0.000113,,-0.001214,0.001327,0.002541
1646,13.939332,192.168.1.40,103.111.138.76,UDP,80,60695  >  443 Len=38,,13.939332,13.940659,0.001327,,0.000528,0.000799,0.000271
1647,13.940659,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.940659,13.941458,0.000799,,-0.001386,0.002185,0.003571
1648,13.941458,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.941458,13.943643,0.002185,,0.002185,0,-0.002185
1649,13.943643,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.943643,13.943643,0,,-0.000106,0.000106,0.000212
1650,13.943643,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.943643,13.943749,0.000106,,-0.000328,0.000434,0.000762
1651,13.943749,192.168.1.40,103.111.138.76,UDP,80,60695  >  443 Len=38,,13.943749,13.944183,0.000434,,-0.000707,0.001141,0.001848
1652,13.944183,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.944183,13.945324,0.001141,,7.4E-05,0.001067,0.000993
1653,13.945324,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.945324,13.946391,0.001067,,0.000955,0.000112,-0.000843
1654,13.946391,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.946391,13.946503,0.000112,,-0.001052,0.001164,0.002216
1655,13.946503,192.168.1.40,103.111.138.76,UDP,80,60695  >  443 Len=38,,13.946503,13.947667,0.001164,,0.000564,0.0006,3.6E-05
1656,13.947667,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.947667,13.948267,0.0006,,-0.000519,0.001119,0.001638
1657,13.948267,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.948267,13.949386,0.001119,,6.8E-05,0.001051,0.000983
1658,13.949386,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.949386,13.950437,0.001051,,0.000955,9.60E-05,-0.000859
1659,13.950437,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.950437,13.950533,9.60E-05,,-0.000743,0.000839,0.001582
1660,13.950533,192.168.1.40,103.111.138.76,UDP,80,60695  >  443 Len=38,,13.950533,13.951372,0.000839,,-0.000147,0.000986,0.001133
1661,13.951372,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.951372,13.952358,0.000986,,-0.000101,0.001087,0.001188
1662,13.952358,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.952358,13.953445,0.001087,,9.2E-05,0.000995,0.000903
1663,13.953445,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.953445,13.95444,0.000995,,0.000904,9.10E-05,-0.000813
1664,13.95444,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.95444,13.954531,9.10E-05,,-0.004182,0.004273,0.008455
1665,13.954531,192.168.1.40,103.111.138.76,UDP,80,60695  >  443 Len=38,,13.954531,13.958804,0.004273,,0.004273,0,-0.004273
1666,13.958804,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.958804,13.958804,0,,0,0,0
1667,13.958804,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.958804,13.958804,0,,0,0,0
1668,13.958804,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.958804,13.958804,0,,-0.003815,0.003815,0.00763
1669,13.958804,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.958804,13.962619,0.003815,,0.003715,1.00E-04,-0.003615
1670,13.962619,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.962619,13.962719,1.00E-04,,-0.000266,0.000366,0.000632
1671,13.962719,192.168.1.40,103.111.138.76,UDP,80,60695  >  443 Len=38,,13.962719,13.963085,0.000366,,0.000366,0,-0.000366
1672,13.963085,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.963085,13.963085,0,,0,0,0
1673,13.963085,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.963085,13.963085,0,,-0.000658,0.000658,0.001316
1674,13.963085,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.963085,13.963743,0.000658,,-0.002007,0.002665,0.004672
1675,13.963743,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.963743,13.966408,0.002665,,0.002665,0,-0.002665
1676,13.966408,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.966408,13.966408,0,,-0.000101,0.000101,0.000202
1677,13.966408,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.966408,13.966509,0.000101,,-0.000343,0.000444,0.000787
1678,13.966509,192.168.1.40,103.111.138.76,UDP,80,60695  >  443 Len=38,,13.966509,13.966953,0.000444,,-0.003575,0.004019,0.007594
1679,13.966953,103.111.138.76,192.168.1.40,UDP,1292,443  >  60695 Len=1250,,13.966953,13.970972,0.004019,,0.003919,1.00E-04,-0.003819
